15,57,0.0474446570101,241,17427
8,28,0.090927708376,320,8878
1,41,0.0624813153961,315,12544
4,54,0.0482972862083,280,16237
3,68,0.0408250153744,255,20276
3,72,0.0382142696579,247,21393
1,60,0.0434620307167,277,17937
0,59,0.0464486790819,282,17614
1,100,0.0260024857722,197,29779
1,65,0.0415221484491,267,19344
0,108,0.0255468915926,184,32117
1,56,0.0469124529163,285,16700
1,57,0.046525984959,283,16989
0,27,0.0905096660808,346,8280
0,41,0.0650604241088,318,12301
1,37,0.0694397853069,323,11096
0,34,0.0747763864043,332,10344
0,45,0.0601404435792,310,13518
0,58,0.0480185450933,284,17248
0,29,0.0858275106893,342,8766
0,35,0.0756951144636,330,10538
0,35,0.0727048675293,330,10535
0,29,0.0876079492248,342,8769
0,47,0.0556641283105,306,14013
0,29,0.0855503390715,342,8765
0,76,0.0343976160068,248,22682
0,29,0.0891746163418,342,8784
0,44,0.0599269707167,312,13130
0,41,0.0642813826562,318,12344
0,51,0.0511889862328,298,15162
0,86,0.03112722877,228,25648
0,54,0.0518269287527,292,16063
0,49,0.0532736357147,302,14590
0,45,0.0567544843049,310,13462
0,49,0.0537173997664,302,14586
0,29,0.0853143974478,342,8888
0,36,0.0702959382685,328,10964
0,55,0.0479097621955,290,16375
0,34,0.0756776098041,332,10333
0,46,0.0567248637085,308,13669
0,51,0.0523854069224,298,15195
0,32,0.0785972248622,336,9695
0,36,0.074265829231,328,10907
0,51,0.049475917145,298,15235
0,57,0.0451853105432,286,16926
0,41,0.0649073297231,318,12260
0,37,0.07042135303,326,11075
0,47,0.0565275908479,306,14020
0,32,0.0801631723745,336,9696
0,45,0.0581468752192,310,13428
0,27,0.0942838370565,346,8271
0,39,0.065916527013,322,11705
0,32,0.0770248558737,336,9766
0,39,0.0641333974667,322,11674
0,45,0.0585800477059,310,13419
0,46,0.059041858547,308,13690
0,44,0.0611633875107,312,13170
0,52,0.052036199095,296,15503
0,44,0.0611413043478,312,13129
0,45,0.0591939546599,310,13446
0,39,0.067480258435,322,11691
0,45,0.0547916225936,310,13404
0,32,0.0826115922718,336,9639
0,32,0.0801643416778,336,9627
0,49,0.0562277580071,302,14586
0,28,0.0893860786857,344,8425
0,31,0.0822586948027,338,9394
0,30,0.0847730012053,340,9112
0,33,0.0798408733463,334,9946
0,83,0.0331040412726,234,24739
0,47,0.0589102607064,306,14042
0,58,0.0459731915365,284,17224
0,44,0.060780141844,312,13243
0,33,0.0772587984028,334,9937
0,54,0.0506890637014,292,16050
0,39,0.0673360427126,322,11704
0,93,0.0296208115962,214,27715
0,42,0.062541781178,316,12621
0,58,0.0470490899062,284,17277
0,64,0.0429701274495,272,18998
0,40,0.0642365142017,320,12091
0,37,0.0708812260536,326,11155
0,38,0.066551780732,324,11375
0,52,0.0525993883792,296,15490
0,38,0.0680726325218,324,11445
0,101,0.0272523764721,198,29983
0,61,0.0444807935838,278,18109
0,60,0.0448394372248,280,17787
0,40,0.0606673407482,320,12077
0,46,0.0552383572952,308,13734
0,42,0.0614301593183,316,12666
0,34,0.0762788184438,332,10257
0,36,0.069033530572,328,10856
0,50,0.0550075872534,300,14946
0,86,0.0321620909125,228,25699
0,63,0.0448219402374,274,18668
0,42,0.0615465151062,316,12549
0,45,0.0602097902098,310,13439
0,32,0.0786602870813,336,9628
0,42,0.0617596662445,316,12594
0,56,0.0491193961574,288,16629
0,95,0.0281074758317,210,28250
0,96,0.0282403316795,208,28595
0,29,0.0842987174183,342,8853
0,32,0.0765011547344,336,9597
0,42,0.0598662961016,316,12516
0,34,0.0740203193033,332,10208
0,25,0.0969472931076,350,7573
0,29,0.0883812280339,342,8819
0,43,0.0598701961642,314,12892
0,51,0.0544853812106,298,15167
0,35,0.0717251126226,330,10509
0,27,0.0952539735467,346,8140
0,51,0.0521478146689,298,15159
0,27,0.0900820945196,346,8202
0,34,0.073769751693,332,10258
0,40,0.065848127004,320,11945
0,54,0.050380958006,292,16078
0,58,0.0463173039677,284,17234
0,57,0.0482367475292,286,16949
0,34,0.0750159511439,332,10148
0,31,0.0834306853583,338,9415
0,39,0.0668572336033,322,11752
0,24,0.102932155564,352,7312
0,58,0.0466644576983,284,17263
0,53,0.0484261501211,294,15720
0,60,0.0438733265229,280,17783
0,46,0.0593754280236,308,13735
0,29,0.0854088833541,342,8813
0,29,0.0873484612993,342,8808
0,46,0.0567963825706,308,13767
0,34,0.0729024634124,332,10199
0,40,0.0652580695462,320,11989
