155,3,0.0770921076726,-71,10080
115,1,0.089986766652,53,8252
129,0,0.0951826855946,13,7776
116,0,0.112809917355,52,6441
77,1,0.123622835885,167,6125
71,0,0.148021582734,187,4737
60,0,0.179158658979,220,3844
70,0,0.178835978836,190,3880
61,0,0.171470962272,217,3909
47,0,0.206196038598,259,3126
36,0,0.272391505078,292,2364
21,0,0.250283768445,337,2642
10,0,0.300182149362,370,1921
9,0,0.327683615819,373,1785
3,2,0.258995037221,387,2389
8,4,0.240088105727,368,2760
8,2,0.306152705708,372,1872
3,0,0.404109589041,391,1218
0,0,0.423057892133,400,1166
1,0,0.492215568862,397,848
2,0,0.455696202532,394,1032
1,0,0.520439292251,397,786
3,0,0.50730816078,391,809
0,7,0.247670574091,386,2503
0,0,0.654676258993,400,432
0,0,0.675041876047,400,388
0,0,0.677471636953,400,398
0,2,0.437079233558,396,1087
0,1,0.573025856045,398,611
0,6,0.288401253918,388,2043
0,4,0.387408088235,392,1333
0,1,0.625648628614,398,505
0,0,0.811142587347,400,200
0,0,0.81320754717,400,198
0,1,0.607015032212,398,549
0,0,0.78898225957,400,226
0,0,0.830508474576,400,170
0,1,0.670616113744,398,417
0,0,0.845997973658,400,152
0,1,0.673251028807,398,397
0,1,0.65598123534,398,440
1,3,0.455634186173,391,1000
0,1,0.68927444795,398,394
0,0,0.903329752954,400,90
0,0,0.871900826446,400,124
0,0,0.920454545455,400,70
0,0,0.898234683281,400,98
0,0,0.889130434783,400,102
0,0,0.900325027086,400,92
0,0,0.929824561404,400,64
0,0,0.929515418502,400,64
0,0,0.897714907508,400,94
0,0,0.925339366516,400,66
0,0,0.890909090909,400,102
0,0,0.916753381894,400,80
0,1,0.701784197111,398,351
0,1,0.719001610306,398,349
0,1,0.711375212224,398,340
0,0,0.938797814208,400,56
0,0,0.94249201278,400,54
0,0,0.946006749156,400,48
0,0,0.943374858437,400,50
0,0,0.92343387471,400,66
0,0,0.938428874735,400,58
0,0,0.931034482759,400,62
0,0,0.953020134228,400,42
0,0,0.95838150289,400,36
0,0,0.920814479638,400,70
0,0,0.943990665111,400,48
0,0,0.952808988764,400,42
0,0,0.960419091967,400,34
0,0,0.94606741573,400,48
0,0,0.942286348502,400,52
0,0,0.956621004566,400,38
0,0,0.945392491468,400,48
0,0,0.949656750572,400,44
0,0,0.957597173145,400,36
0,0,0.954128440367,400,40
0,0,0.964004499438,400,32
0,0,0.960047003525,400,34
0,0,0.954397394137,400,42
0,0,0.950837988827,400,44
0,0,0.948081264108,400,46
0,0,0.949891067538,400,46
0,0,0.959858323495,400,34
0,0,0.956120092379,400,38
0,0,0.960372960373,400,34
0,0,0.968712394705,400,26
0,0,0.942396313364,400,50
0,0,0.968973747017,400,26
0,0,0.942414174972,400,52
0,0,0.952941176471,400,40
0,0,0.944812362031,400,50
0,0,0.96583143508,400,30
0,0,0.956371986223,400,38
0,0,0.971014492754,400,26
0,0,0.95818815331,400,36
0,0,0.968539325843,400,28
0,0,0.946072684642,400,46
0,0,0.969696969697,400,26
