156,2,0.0700642398287,-72,10857
144,1,0.0800913155141,-34,9671
127,0,0.0972868657055,19,7952
106,0,0.109578242018,82,6777
90,0,0.118465909091,130,6206
86,0,0.105846388995,142,7020
79,0,0.150236449618,163,4672
70,0,0.153391802398,190,4730
58,0,0.161420345489,226,4369
47,0,0.215396578538,259,3027
45,4,0.146659615724,257,4841
41,4,0.169881767268,269,4002
37,1,0.185548210622,287,3573
33,11,0.121379310345,279,5733
27,6,0.158146659008,307,4397
34,9,0.142007813827,280,5051
23,11,0.127829970738,309,5663
43,6,0.173416407061,259,3980
38,3,0.189761904762,280,3403
15,8,0.160143018442,339,4463
15,8,0.155926809865,339,4244
19,6,0.160122581881,331,4385
16,6,0.193998604327,340,3465
14,7,0.166700180977,344,4144
23,7,0.174091562308,317,4023
9,11,0.142582225332,351,4901
6,10,0.144363762102,362,4949
12,17,0.115263518138,330,6463
14,13,0.13503649635,332,5214
9,14,0.138149134487,345,5178
15,10,0.181592554292,335,3957
2,10,0.180770934869,374,3698
5,11,0.164298228538,363,4293
5,20,0.114495512646,345,6512
3,19,0.112437095615,353,6173
2,19,0.119687771032,356,6090
9,16,0.131555686506,341,5895
7,14,0.139979688558,351,5081
2,11,0.16967583094,372,4047
3,15,0.144663382594,361,5209
7,18,0.127905233168,343,5816
5,20,0.116221083253,345,6380
7,14,0.148601074671,351,4595
1,20,0.119344990286,357,6346
1,17,0.135035913807,363,5419
2,15,0.144348452124,364,4754
4,16,0.141148728314,356,5099
1,9,0.21675140487,379,2927
0,10,0.201875616979,380,3234
0,7,0.263488080301,386,2348
2,8,0.233739233739,378,2580
5,11,0.188864142539,363,3642
0,8,0.243505566657,384,2650
0,5,0.305135951662,390,1840
1,7,0.268841038632,383,2309
0,6,0.29799029799,388,2026
0,6,0.284892086331,388,1988
0,14,0.156927244582,372,4357
0,10,0.208921933086,380,3192
0,7,0.261572606214,386,2329
0,8,0.250574052813,384,2611
0,16,0.149264069264,368,4913
0,6,0.292989187304,388,2027
1,6,0.285310734463,385,2024
0,5,0.326817826427,390,1722
1,2,0.517305315204,393,781
0,3,0.429166666667,394,1096
0,5,0.333467579541,390,1655
0,6,0.305108967488,388,1945
0,2,0.518284993695,396,764
1,3,0.418617021277,391,1093
0,2,0.533956386293,396,748
0,5,0.328565590519,390,1643
0,7,0.280428432327,386,2217
0,1,0.622222222222,398,493
0,4,0.386331938633,392,1320
0,9,0.230259525124,382,2788
0,7,0.273515677118,386,2178
0,1,0.642494561276,398,493
0,6,0.30604853314,388,1916
0,6,0.303672851193,388,1839
0,5,0.348246674728,390,1617
0,1,0.641465315666,398,460
0,3,0.450051493306,394,1068
0,11,0.20942408377,378,3322
0,2,0.552208835341,396,669
0,7,0.280824194084,386,2164
0,4,0.383861940299,392,1321
0,5,0.349264705882,390,1593
0,4,0.38424359594,392,1274
0,3,0.465661641541,394,957
0,4,0.384096385542,392,1278
0,4,0.389943074004,392,1286
0,12,0.192023302711,376,3606
0,7,0.284267386901,386,2120
0,5,0.349538977368,390,1552
0,1,0.687448728466,398,381
0,1,0.693344566133,398,364
1,2,0.55548037889,393,657
0,6,0.306912096168,388,1845
